product,price,category,link,image,description
Wavin OsmaSoil S/S branch 90° 110mm black,£26.05,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-branch-90-110mm-black/p/758809,https://dam-assets.apps.travisperkins.group/7PG65/GPID_1000424456_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one plain end and two push-fit ring-seal socketsWith 3 closed boss socket positionsWavin OsmaSoil fittings have a unique keyway to ensure the correct fall is achieved when boss socket adaptor is installedRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000View more
Wavin OsmaSoil S/S pipe 110mm grey 3m,£31.40,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-pipe-110mm-grey-3m/p/860768,https://dam-assets.apps.travisperkins.group/Md33n/GPID_1000318966_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one ring-seal socket and one plain end spigotSoil pipe with at least 50% recycled contentRecycore® Technology uses as much recycled material as possible whilst ensuring that products have at least the same proven performance characteristics as the virgin products they replaceKitemarked to BS EN 1453-1:2000View more
Wavin OsmaSoil S/S pipe 82mm black 3m,£36.44,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-pipe-82mm-black-3m/p/842191,https://dam-assets.apps.travisperkins.group/3m05g/GPID_1000245652_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one ring-seal socket and one plain end spigotCompatible with Wavin OsmaSoil push-fit fittingsRetained seal in pipe socket for secure installationKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil S/S branch 90° 110mm grey,£26.05,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-branch-90-110mm-grey/p/860782,https://dam-assets.apps.travisperkins.group/N36D1/GPID_1000318979_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one plain end and two push-fit ring-seal socketsWith 3 closed boss socket positionsWavin OsmaSoil fittings have a unique keyway to ensure the correct fall is achieved when boss socket adaptor is installedRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000View more
Wavin OsmaSoil S/S bend 87.5° 110mm black,£15.17,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-bend-87-5-110mm-black/p/758806,https://dam-assets.apps.travisperkins.group/21RoJ/GPID_1000424453_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one push-fit ring-seal socket and one plain endRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil D/SW double socket coupler 110mm black,£8.20,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-dsw-double-socket-coupler-110mm-black/p/818103,https://dam-assets.apps.travisperkins.group/pRLQE/GPID_1000178256_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With two solvent weld socketsTo join two pieces of 110mm Wavin OsmaSoil pipeSecure jointing methodKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil D/SW bossed pipe (ring seal) 110mm black,£6.67,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-dsw-bossed-pipe-ring-seal-110mm-black/p/793486,https://dam-assets.apps.travisperkins.group/lxwYP/GPID_1000128322_IMG_00.jpg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With two solvent weld socketsOne 40mm push-fit socket positionConnects to  40mm [1½""] plastic pipe to BS EN 1451-1/1455-1/1566-1Also connects to copper pipe manufactured to BS 659 or BS 2871Kitemarked to BS EN 1329-1:2000View more"
Wavin OsmaSoil solvent cement 125ml can,£9.95,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-solvent-cement-125ml-can/p/860839,https://dam-assets.apps.travisperkins.group/MVp3X/GPID_1000319165_IMG_00.jpeg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Use to make secure solvent weld jointsUse to aid assembly of ring-seal socket and spigot jointsIdeally suited for waste, soil and ventilation systemsSufficient for 5 joints of 110mm pipe"
Wavin OsmaSoil pipe bracket 110mm black,£3.07,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-pipe-bracket-110mm-black/p/793481,https://dam-assets.apps.travisperkins.group/JEyQ5/GPID_1000128318_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Use to support Wavin OsmaSoil pipeFor 82mm Wavin OsmaSoilVertical pipe should be bracketed every 2m (max.)Kitemarked to BS EN 1329-1:2000
Wavin OsmaSoil plain ended pipe 110mm black 3m,£30.41,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-plain-ended-pipe-110mm-black-3m/p/758555,https://dam-assets.apps.travisperkins.group/YNOBr/GPID_1000424446_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Plain-ended soil pipeSoil pipe with at least 50% recycled contentRecycore® Technology uses as much recycled material as possible whilst ensuring that products have at least the same proven performance characteristics as the virgin products they replaceKitemarked to BS EN 1453-1:2000View more
Wavin OsmaSoil S/S boss adaptor (ring-seal) 40mm black,£3.68,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-boss-adaptor-ring-seal-40mm-black/p/758829,https://dam-assets.apps.travisperkins.group/lG9g3/GPID_1000424604_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Suitable for all Wavin OsmaSoil fittings with boss socket positionsConnects to 40mm plastic pipe to BS EN 1451-1/1455-1/566-1Also connects to copper pipe manufactured to BS 659 or BS 2871Horizontal adaptors have an inbuilt 2.5° fallKitemarked to BS EN 1329-1:2000View more
Wavin OsmaSoil S/S pipe 110mm white 3m,£31.62,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-pipe-110mm-white-3m/p/858405,https://dam-assets.apps.travisperkins.group/lznbN/GPID_1000319014_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one ring-seal socket and one plain end spigotSoil pipe with at least 50% recycled contentRecycore® Technology uses as much recycled material as possible whilst ensuring that products have at least the same proven performance characteristics as the virgin products they replaceKitemarked to BS EN 1453-1:2000View more
Wavin OsmaSoil S/S double branch 90° 110mm grey,£65.10,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-double-branch-90-110mm-grey/p/860789,https://dam-assets.apps.travisperkins.group/KOwXy/GPID_1000318984_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one plain end and three push-fit ring-seal socketsTwo closed boss socket positionsDo not use for connecting back to back WCs in horizontal float installationsWavin OsmaSoil fittings have a unique keyway to ensure the correct fall is achieved when boss socket adaptor is installedRing-seal sockets utilise captive seal technologyKitemarked to BS EN 1329-1:2000View more
OsmaSoil 3S319B 82mm Strap Boss Black,£7.38,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/osmasoil-3s319b-82mm-strap-boss-black/p/842202,https://dam-assets.apps.travisperkins.group/2w1Vx/GPID_1000245663_IMG_00.jpg?width=300&height=300,"The OsmaSoil and vent range offers an exceptional choice of pipe and fittings including brackets, bends, junctions, access fittings, terminations and problem solvers.Allows side connections for waste pipe to OsmaSoil pipe via a boss socket after constructionA more secure installation for peace of mind"
Wavin OsmaSoil vent cowl 110mm black,£21.59,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-vent-cowl-110mm-black/p/818108,https://dam-assets.apps.travisperkins.group/KLBp3/GPID_1000178258_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Provides an alternative weather-proof termination for soil and vent pipeOr can be used as an outlet for a mechanical-ventilation systemCan be used in a vertical or horizontal positionKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil D/SW double socket coupler 110mm grey,£6.67,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-dsw-double-socket-coupler-110mm-grey/p/758557,https://dam-assets.apps.travisperkins.group/21Rg8/GPID_1000424431_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With two solvent weld socketsTo join two pieces of 110mm Wavin OsmaSoil pipeSecure jointing methodKitemarked to BS EN 1329-1:2000
Wavin OsmaSoil S/S bossed access pipe 110mm black,£31.24,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-bossed-access-pipe-110mm-black/p/758811,https://dam-assets.apps.travisperkins.group/7EQnY/GPID_1000424458_IMG_00.jpeg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.With one plain end and one push-fit ring-seal socketFitted with bolted, oval access doorRing-seal socket incorporates captive seal technologySeals cannot dislodge during fittingKitemarked to BS EN 1329-1:2000View more"
Wavin OsmaSoil solvent cement 250ml can,£13.39,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-solvent-cement-250ml-can/p/860840,https://dam-assets.apps.travisperkins.group/7yJx6/GPID_1000319166_IMG_00.jpeg?width=300&height=300,"Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Use to make secure solvent weld jointsUse to aid assembly of ring-seal socket and spigot jointsIdeally suited for waste, soil and ventilation systemsSufficient for 11 joints of 110mm pipe"
Wavin OsmaSoil S/S boss adaptor (ring-seal) 32mm black,£3.68,Soil Pipe & Fittings,https://www.travisperkins.co.uk/soil-pipe-and-fittings/wavin-osmasoil-ss-boss-adaptor-ring-seal-32mm-black/p/860814,https://dam-assets.apps.travisperkins.group/MYvyV/GPID_1000319173_IMG_00.jpeg?width=300&height=300,Wavin OsmaSoil is a PVC-U Soil system for sanitary waste removal. A comprehensive system available in a variety of colours and sizes with either push-fit or solvent weld joints.Suitable for all Wavin OsmaSoil fittings with boss socket positionsConnects to 32mm plastic pipe to BS EN 1451-1/1455-1/566-1Also connects to copper pipe manufactured to BS 659 or BS 2871Horizontal adaptors have an inbuilt 2.5° fallKitemarked to BS EN 1329-1:2000View more
