id,name,image,description,category,sub_category,main_category,top_seller,price
148,GoodHome Primed White MDF Chamfered Architrave (L)2.1m (W)44mm (T)14.5mm,/images/products/goodhome-primed-white-mdf-chamfered-architrave-l-2-1m-w-44mm-t-14-5mm.png,This Chamfered Architrave. Not CE marked. Ready to paint.,Architrave,timber_sheet,building_hardware,0,7.87
149,GoodHome Primed White MDF Rounded Architrave (L)2.1m (W)44mm (T)14.5mm,/images/products/goodhome-primed-white-mdf-rounded-architrave-l-2-1m-w-44mm-t-14-5mm.png,"This MDF architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. This Bullnose Architrave Create decorative baseboard between your walls and flooring. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,7.97
150,GoodHome Planed Natural Pine Rounded Architrave (L)2.1m (W)44mm (T)15mm,/images/products/goodhome-planed-natural-pine-rounded-architrave-l-2-1m-w-44mm-t-15mm.png,"This redwood architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. Paint, stain or varnish to achieve desired finish. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,6.47
151,GoodHome Primed White MDF Square edge Architrave (L)2.1m (W)44mm (T)18mm,/images/products/goodhome-primed-white-mdf-square-edge-architrave-l-2-1m-w-44mm-t-18mm.png,This Square edge Architrave. Not CE marked. Ready to paint.,Architrave,timber_sheet,building_hardware,0,8.87
152,GoodHome Planed Natural Pine Chamfered Architrave (L)2.1m (W)44mm (T)15mm,/images/products/goodhome-planed-natural-pine-chamfered-architrave-l-2-1m-w-44mm-t-15mm.png,"This redwood architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. Paint, stain or varnish to achieve desired finish. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,6.47
153,"GoodHome Primed White MDF Torus Architrave (L)2.1m (W)69mm (T)18mm, Pack of 5",/images/products/goodhome-primed-white-mdf-torus-architrave-l-2-1m-w-69mm-t-18mm-pack-of-5.png,"This MDF architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. This Torus Architrave Create decorative feature for your walls. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,54.85
154,GoodHome Primed White MDF Ogee Architrave (L)2.1m (W)69mm (T)18mm,/images/products/goodhome-primed-white-mdf-ogee-architrave-l-2-1m-w-69mm-t-18mm.png,"This MDF architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. This Ogee Architrave Create decorative feature for your walls. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,10.97
155,GoodHome Planed Natural Pine Ogee Architrave (L)2.1m (W)58mm (T)15mm,/images/products/goodhome-planed-natural-pine-ogee-architrave-l-2-1m-w-58mm-t-15mm.png,"This redwood architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. Paint, stain or varnish to achieve desired finish. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,7.37
156,"GoodHome Primed White MDF Bullnose Architrave (L)2.1m (W)44mm (T)14.5mm, Pack of 5",/images/products/goodhome-primed-white-mdf-bullnose-architrave-l-2-1m-w-44mm-t-14-5mm-pack-of-5.png,"This MDF architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. This Bullnose Architrave Create decorative baseboard between your walls and flooring. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,39.85
157,"GoodHome Primed White MDF Chamfered Architrave (L)2.1m (W)44mm (T)14.5mm, Pack of 5",/images/products/goodhome-primed-white-mdf-chamfered-architrave-l-2-1m-w-44mm-t-14-5mm-pack-of-5.png,This Chamfered Architrave. Not CE marked. Ready to paint.,Architrave,timber_sheet,building_hardware,0,39.35
158,KOTA White MDF Rounded Architrave (L)2.18m (W)69mm (T)18mm,/images/products/kota-white-mdf-rounded-architrave-l-2-18m-w-69mm-t-18mm.png,"Free from natural defectsKOTA mouldings are extremely colour fast compared to gloss paint. Architrave is ideal as a surround for doors and windows. Made using responsibly sourced, Forest Friendly timber. Fully finished.",Architrave,timber_sheet,building_hardware,0,12.97
159,KOTA White MDF Chamfered Architrave (L)2.18m (W)69mm (T)18mm,/images/products/kota-white-mdf-chamfered-architrave-l-2-18m-w-69mm-t-18mm.png,"Free from natural defectsKOTA mouldings are extremely colour fast compared to gloss paint. Architrave is ideal as a surround for doors and windows. Made using responsibly sourced, Forest Friendly timber. Fully finished.",Architrave,timber_sheet,building_hardware,0,12.97
160,GoodHome Planed Natural Pine Ogee Architrave (L)2.1m (W)69mm (T)19.5mm,/images/products/goodhome-planed-natural-pine-ogee-architrave-l-2-1m-w-69mm-t-19-5mm.png,"This redwood architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. Paint, stain or varnish to achieve desired finish. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,10.37
161,"GoodHome Primed White MDF Ogee Architrave (L)2.1m (W)69mm (T)18mm, Pack of 5",/images/products/goodhome-primed-white-mdf-ogee-architrave-l-2-1m-w-69mm-t-18mm-pack-of-5.png,"This MDF architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. This Ogee Architrave Create decorative feature for your walls. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,54.85
162,GoodHome Primed White MDF Ovolo Architrave (L)2.1m (W)69mm (T)14.5mm,/images/products/goodhome-primed-white-mdf-ovolo-architrave-l-2-1m-w-69mm-t-14-5mm.png,This Ovolo Architrave. Not CE marked. Ready to paint.,Architrave,timber_sheet,building_hardware,0,9.97
163,GoodHome Planed Natural Pine Torus Architrave (L)2.1m (W)69mm (T)19.5mm,/images/products/goodhome-planed-natural-pine-torus-architrave-l-2-1m-w-69mm-t-19-5mm.png,"This redwood architrave from Metsä Wood will look great as a decorative feature for your walls, adding the perfect finishing touch to any room in your home. Paint, stain or varnish to achieve desired finish. You can paint, stain or varnish to get the finish you want. Architrave is ideal as a surround for doors and windows.",Architrave,timber_sheet,building_hardware,0,9.97
164,"Primed White MDF Square edge Architrave (L)2.1m (W)44mm (T)18mm, Pack of 5",/images/products/primed-white-mdf-square-edge-architrave-l-2-1m-w-44mm-t-18mm-pack-of-5.png,"Can be cut to the specification of the room or be fixed to the wall straight from the pack with a suitable adhesive. This primed MDF architrave will look great as a decorative surround for your doors and windows, adding the perfect finishing touch to any room in your home. Apply top coat to achieve desired finish. Suitable for use on flat surfaces.",Architrave,timber_sheet,building_hardware,0,44.71
165,"White MDF Chamfered Architrave (L)2.18m (W)69mm (T)18mm, Pack of 5",/images/products/primed-white-mdf-square-edge-architrave-l-2-1m-w-44mm-t-18mm-pack-of-5.png,"Unique to KOTA™ is the application of advanced Eastman Cerfis™ technology to create interior profiles with a smooth and silky, ready-painted finish. Factory finished profiles, simple 3 step installation. With KOTA™, the installer improves procedural efficiencies significantly, reducing time and cost. As there is no need to paint KOTA™, it saves you time.",Architrave,timber_sheet,building_hardware,0,65.37
166,"Oak veneer Rounded Architrave (L)2.1m (W)44mm (T)15mm, Pack of 5",/images/products/white-mdf-chamfered-architrave-l-2-18m-w-69mm-t-18mm-pack-of-5.png,"Can be cut to the specification of the room or be fixed to the wall straight from the pack with a suitable adhesive. This oak veneered, MDF architrave will look great as a decorative surround for your doors and windows, adding the perfect finishing touch to any room in your home. Stain or varnish to achieve desired finish. Suitable for use on flat surfaces.",Architrave,timber_sheet,building_hardware,0,55.04
167,"Smooth Pine Ogee Architrave (L)2.1m (W)69mm (T)19.5mm, Pack of 5",/images/products/oak-veneer-rounded-architrave-l-2-1m-w-44mm-t-15mm-pack-of-5.png,"This pine architrave will look great as a decorative surround for your doors and windows, adding the perfect finishing touch to any room in your home. Redwood pine has a richer colour finish for a more traditional appearance. Can be used as trims or to add detailing and a finishing touch to walls, ceilings and furniture. Paint, stain or varnish to achieve desired finish.",Architrave,timber_sheet,building_hardware,0,52.66
168,KOTA White MDF Ogee Architrave (L)2.18m (W)69mm (T)18mm,/images/products/kota-white-mdf-ogee-architrave-l-2-18m-w-69mm-t-18mm.png,"Free from natural defectsKOTA mouldings are extremely colour fast compared to gloss paint. Architrave is ideal as a surround for doors and windows. Made using responsibly sourced, Forest Friendly timber. Fully finished.",Architrave,timber_sheet,building_hardware,0,12.97
169,GoodHome Cavally 1 lever Standard Basin Mixer Tap,/images/products/goodhome-cavally-1-lever-standard-basin-mixer-tap.png,"Thanks to an easy to clean rubber aerator, you can simply wipe the spout to remove limescale. This Cavally lever basin mixer will suit most bathroom styles, while the gentle curved design will help to create a relaxed feel to your bathroom. The water saving regulator makes it easy to conserve water. With the 4 in 1 tool that is included with this mixer tap, installing this product is simple and easy.",Basin mixer taps,bathrooms,kitchen_bathroom,0,68
170,Sleek Waterfall Basin Sink Mixer Tap & Slotted Basin Waste Chrome,/images/products/sleek-waterfall-basin-sink-mixer-tap-slotted-basin-waste-chrome.png,"Comes with 1 x Basin Tap, 1 x Slotted waste, 2 x Flexi Hoses, 1 x Tap fixings. Highly polished 3 layer PVD mirror chrome finish, create a silky- feel surface, mirror-like sheen and tarnish & corrosion resistant. Ceramic Cartridge - assure lifetime drip free and allowing exact control the water flow and temperature. This modern chrome basin tap features a stylish waterfall spout and is crafted to a high standard from high quality brass, it has a highly polished 3 layer PVD mirror chrome finish.",Basin mixer taps,bathrooms,kitchen_bathroom,0,45.95
