id,name,price,category,link,image,description,source,sub_category
3441,Triton Thermostatic Power Shower,165,Mixer showers,https://www.homebase.co.uk/triton-thermostatic-power-shower/12820346.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12820346-1434831968676698.jpg,"The Triton Thermostatic Power shower delivers up to 14L of water per minute, compared to 6 or 7L on average for a standard shower. Not suitable for use in the Republic of Ireland. Thermostatic temperature control to constantly regulate the water temperature giving the user more precise control and safer showering. Automatically shuts down if hot or cold supplies fail. Adjustable maximum temperature stop. Easy clean shower head with 5 spray patterns. Easy grip independent flow and temperature controls.",Homebase,showering
3442,Mira Atom ERD Chrome effect Shower,260,Mixer showers,https://www.diy.com/departments/mira-atom-erd-chrome-effect-shower/5013181103571_BQ.prd,https://media.diy.com/is/image/Kingfisher/triton-single-spray-pattern-rear-fed-chrome-effect-thermostatic-shower~5012663155619_01c_bq?wid=284&hei=284,"Comes with Fixed shower head with diverterFittings & fixings includedManufacturer guarantee: 5 yearsCompatible with Works on all systems and pressuresFeatures and benefitsTwo showerheads combine to deliver one premium experience. With its contemporary chrome finish, the Mira Atom ERD is the perfect blend of style and performance. The overhead deluge is revitalisation redefined, while an additional hand shower delivers custom control.Maximum temperature stop for increased safety with override for a hotter showerSingle spray 25cm deluge head & 9cm showerhead with rub-clean nozzles for easy limescale removalIntuitive, integrated diverter allows you to easily divert between the deluge head and showerheadCool Shield™ technology means the valve doesn’t get hot during a showerSeparate temperature and on/off/diverter controls enable you to fine tune your perfect shower",BQ,showering
3442,Mira Atom ERD Rear-Fed Exposed Chrome Thermostatic Mixer Shower,199.99,Mixer showers,https://www.screwfix.com/p/mira-atom-erd-rear-fed-exposed-chrome-thermostatic-mixer-shower/908fr,https://media.screwfix.com/is/image/ae235/908FR_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Thermostatic mixer shower with deluge head and separate hand shower. Separate temperature and flow controls enable fine tuning whilst showering. Magni-flow technology gives powerful performance and delivers high flow rate, even at low pressure. Thermostatic shower stability helps to ensure safe showering for all the family and Coolshield ensures the valve does not get hot.Suitable for High & Low Water Pressure SystemsDelivers 3Ltr/min at 0.1barBar Mixer5 Year Manufacturer’s Guarantee (Registration Required, T&Cs Apply)Thermostatic Temperature ControlRiser Rail4-Spray Pattern Shower Head",Screwfix,showering
3443,Square Thermostatic Bar Valve & Kit- Matt Black,169,Mixer showers,https://www.diy.com/departments/square-thermostatic-bar-valve-kit-matt-black/5056462691565_BQ.prd,https://media.diy.com/is/image/Kingfisher/mira-atom-erd-chrome-effect-shower~5013181103571_03c_bq?wid=284&hei=284,"Perfect for busier bathrooms, this square shower kit has multi level showering options, and combines high quality materials and design for a shower to endure. With anti-scald thermostatic technology for your added protection in case of cold water shut off.  Manufacturer guarantee: 3 yearsFeatures and benefitsThe square design and striking Matt Black finish, complete the look with matching brassware for your dream bathroom. With over head and handset shower options, making showering easier and luxurious.Striking Matt Black finishMulti level shower optionsOverhead shower head and adjustable height handsetContemporary square designThermostatic anti-scald technologyExcellent flow rates",BQ,showering
3444,Mira Atom EV 4-spray pattern Chrome effect Thermostat temperature control Shower,135,Mixer showers,https://www.diy.com/departments/mira-atom-ev-4-spray-pattern-chrome-effect-thermostat-temperature-control-shower/5013181103564_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/square-thermostatic-bar-valve-kit-matt-black~5056462691565_01c_MP?wid=284&hei=284,"Manufacturer guarantee: 5 yearsFittings & fixings includedComes with Hose, shower head & riser railEasy clean nozzles, rub clean for easy limescale removalAssembly requiredCompatible with Works on all systems and pressuresFeatures and benefitsStyle-focused and performance-driven, the Mira Atom EV perfectly complements any contemporary bathroom. A generous 110mm showerhead offers a refreshing deluge across four spray modes, while Mira Magni-floTM technology delivers 3x more flow than other mixer showers – even at low pressure.Thermostatic temperature stability keeps showering safe for all the family4 spray showerhead with rub-clean nozzles for easy limescale removalSeparate temperature and flow controls to fine tune your perfect showerCool shield™ ensures the valve doesn't get hot during showeringMaximum temperature stop for increased safety with override for a hotter showerSlide rail with variable fixings for ease of replacing existing fittings kitWorks on all systems and pressures",BQ,showering
3444,Mira Atom EV Mixer Shower,166.5,Mixer showers,https://www.homebase.co.uk/mira-atom-ev-mixer-shower/12824349.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12824349-1274831969145265.jpg,"Its stylish design and premium chrome finish make the Mira Atom EV mixer shower perfect for your contemporary bathroom. Not only is it suitable for all systems and pressures, you're guaranteed a powerful performance with Mira Magni-flo technology, which delivers up to 3 times more flow, even at low pressure. Enjoy greater coverage from the 110mm showerhead and choose from 4 spray patterns for a personalised showering experience. Up to 3 times more flow than similar mixer showers, even at low pressure, with Mira Magni-flo technology Prevents valve from getting hot with Mira Cool Shield technology Mira thermostatic shower stability helps to ensure safer showering for all the family Finetune your perfect shower with separate temperature and flow controls Easily replace existing fittings kit with the adjustable slide rail",Homebase,showering
3445,GoodHome Etel Chrome effect Wall-mounted Thermostatic Multi head shower,200,Mixer showers,https://www.diy.com/departments/goodhome-etel-chrome-effect-wall-mounted-thermostatic-multi-head-shower/5059340629018_BQ.prd,https://media.diy.com/is/image/Kingfisher/mira-atom-ev-4-spray-pattern-chrome-effect-thermostat-temperature-control-shower~5013181103564_03c_bq?wid=284&hei=284,"This traditional style chrome multihead shower from the Etel collection is perfect to bring elegance and authenticity in your bathroom suite. With excellent features this Etel shower will create an enjoyable showering experience. Complete the look and pair with matching products from the Etel range for a bathroom that’s stylish and coordinated.1x Tap, Shower Tube, Shower Handset, Shower head, Shower Hose, Fixing kit, 2 Adaptors, 2x FlangesFittings & fixings includedLightly soak the cloth with warm, soapy water and clean faucet surfaces regularly. Do not use abrasive sponges or scouring agents, or cleaning products containing solvent or acid, limescale removers and household vinegar.Resistant to limescaleManufacturer guarantee: 5 yearsFeatures and benefitsThe water saving regulator makes it easy to conserve water and save money on your water bill.The shower head is equipped with anti-limescale rubber nozzles to prevent limescale build-up, with the fingertips of dirt can be easily removed from the nozzles, making it easy to clean.Rotatable overhead showerEasy to fit thanks to its adjustable wall fixation, you can adapt your shower head for all heights.Thermostatic temperature control constantly regulates the water temperature for more precise control. Blocks temperatures above 38°C, and automatically stops the water if there's a fault with the cold water supply.",BQ,showering
3446,Triton Excellente Chrome effect Rear fed Shower,190,Mixer showers,https://www.diy.com/departments/triton-excellente-chrome-effect-rear-fed-shower/98059_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-etel-chrome-effect-wall-mounted-thermostatic-multi-head-shower~5059340629018_01c?wid=284&hei=284,"Comes with Valve, showerhead, shower kit & hoseFittings & fixings includedManufacturer guarantee: 5 yearsFeatures and benefitsWith bar diverter showers becoming increasingly popular, why not join the trend with Triton's Excellente Bar Diverter. Suitable for high pressure systems including combi boilers, it has thermostatic temperature control for safe family showering. Offering the option for an overhead shower using the drench head, or diverting the flow to use the shower handset, the Excellente provides flexibility for all the family. It is great for replacement or adding the finishing touch to your bathroom.This all square design chrome bar mixer diverter shower with quality metal handles is both stylish and safe for all the family to useThe sleek design will add a stylish finishing touch and features easy to use separate controls for flow/diverter and temperatureThe thermostatic mixer constantly regulates the water temperature giving more precise control and safer showeringLarge square rub clean shower drench head with adjustable tilt - 1 spray patternSingle spray square shower handset with rub clean nozzles for easy cleaning and limescale removalDurable 1.25m anti-twist chrome hose",BQ,showering
3447,Cooke & Lewis Lidia Chrome effect Wall-mounted Shower,110,Mixer showers,https://www.diy.com/departments/cooke-lewis-lidia-chrome-effect-wall-mounted-shower/3663602949688_BQ.prd,https://media.diy.com/is/image/Kingfisher/triton-excellente-chrome-effect-rear-fed-shower~5012663016286_01c_BQ?wid=284&hei=284,"Comes with 1x thermostatic bar mixer, 1x hand shower, 1x fixed overhead, 1x riser rail, 1x shower hose and installation manualFittings & fixings includedManufacturer guarantee: 5 yearsFeatures and benefitsThis luxury thermostatic mixer shower from GoodHome features a stunning circular waterfall shower head alongside a second quality chrome effect inset head, which together make the perfect fixture to compliment any modern bathroom.Both shower heads are equipped with rubber nozzles, making them a breeze to cleanFeatures an accurate temperature dial that is safe for all ages, maintaining the desired temperature safely",BQ,showering
3448,Chrome Square Thermostatic Rigid Riser Shower Kit,119.95,Mixer showers,https://www.diy.com/departments/chrome-square-thermostatic-rigid-riser-shower-kit/5060966972587_BQ.prd,https://media.diy.com/is/image/Kingfisher/cooke-lewis-lidia-chrome-effect-wall-mounted-shower~3663602949688_01c_bq?wid=284&hei=284,"A square thermostatic rigid riser shower kit with handheld shower and overhead rain shower.  Manufacturer guarantee: LifetimeFeatures and benefitsHandle provides excellent functionality & durabilityManufactured from high quality brassFor piece of mind, this product comes with a market leading lifetime guaranteeHigh quality, long lasting chrome finish to compliment any styleUK standard size fitting",BQ,showering
3449,GoodHome Cavally 3-spray pattern Wall-mounted Thermostatic Shower,75,Mixer showers,https://www.diy.com/departments/goodhome-cavally-3-spray-pattern-wall-mounted-thermostatic-shower/3663602301165_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/chrome-square-thermostatic-rigid-riser-shower-kit~5060966972587_01c_MP?wid=284&hei=284,"Create a sleek and elegant finish to your bathroom with the Cavally shower set.Manufacturer guarantee: 5 yearsFittings & fixings includedComes with 1x shower mixer (thermostatic cartridge), 1x riser rail, 1x shower head, 1x fixing kit, 1x hose and 1x instructions manualIt is recommended not to use abrasive sponges or scouring agents for cleaning. Do not use cleaning agents containing solvent or acid, limescale removers and household vinegar. Lightly soak the cloth with warm, soapy water and clean product surfaces regularlyAssembly requiredFeatures and benefitsThe Cavally shower head has the choice of three spray patterns, so you can choose the right option to suit you. The thermostatic mixer ensures the outside of the shower mixer is cool, to minimise the risk of burns.Easy to clean shower head, simply wipe away limescale from the rubber nozzlesThe thermostatic cartridge blocks temperatures above 38°C and automatically stops the water if there's a fault with the cold-water supplyThe water saving regulator limits the water flow, without impacting on your shower’s performancePair with matching products from the Cavally range, to make your bathroom a perfect, modern suite to relax and unwind in",BQ,showering
3450,GoodHome Kever Chrome effect Wall-mounted Shower,125,Mixer showers,https://www.diy.com/departments/goodhome-kever-chrome-effect-wall-mounted-shower/5059340077437_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-cavally-3-spray-pattern-wall-mounted-thermostatic-shower~3663602301165_01c?wid=284&hei=284,"Comes with 1x shower mixer (thermostatic cartridge), 1x riser rail, 1x shower head, 1x overhead, 1x fixing kit, 1x hose and 1x instructions manualFittings & fixings includedIt is recommended not to use abrasive sponges or scouring agents for cleaning. Do not use cleaning agents containing solvent or acid, limescale removers and household vinegar. Lightly soak the cloth with warm, soapy water and clean product surfaces regularlyLimescale resistantManufacturer guarantee: 5 yearsFeatures and benefitsKever’s square shaped dial mixer is a great addition to your bathroom. It is a wall mounted mixer suitable for high pressure systems and features a thermostatic temperature control for more safety and temperature management. The Kever mixer shower is design matched with other basin and bath taps to create a feel of consistency in the bathroom.The shower head and the fixed overhead are equipped with rubber nozzles for easy limescale removal making it easy to cleanThe thermostatic function blocks temperatures above 38°C to avoid burns, and stops the water automatically in case of faults in the cold water supplyThe water saving regulator limits the water flow, which helps save water",BQ,showering
3451,Matt Black Square Overhead Thermostatic Rigid Riser Shower Kit Adjustable Height,159.99,Mixer showers,https://www.diy.com/departments/matt-black-square-overhead-thermostatic-rigid-riser-shower-kit-adjustable-height/5060966971528_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-kever-chrome-effect-wall-mounted-shower~5059340077437_01c?wid=284&hei=284,Our showers all benefit from high quality metal fixed shower heads instead of of a cheaper plastic alternatives. All our thermostatic showers are built with quality cartridges from trusted manufacturers using European technology.  Manufacturer guarantee: LifetimeFeatures and benefitsFinished in high quality Matt BlackOperating Pressure 0.5 Bar200mm ultra thin solid metal fixed shower headEasy clean rubber nozzles on main shower head and handsetTelescopic riser rail - adjustable after installationElectroplated black brass body thermostatic shower valveAdjustable handset holder,BQ,showering
3452,GoodHome Cavally Wall-mounted Diverter Shower,130,Mixer showers,https://www.diy.com/departments/goodhome-cavally-wall-mounted-diverter-shower/3663602300205_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/matt-black-square-overhead-thermostatic-rigid-riser-shower-kit-adjustable-height~5060966971528_01c_MP?wid=284&hei=284,"Create a sleek and elegant finish to your bathroom with the Cavally shower set.Comes with 1x shower mixer (thermostatic cartridge), 1x riser rail, 1x shower head, 1x overhead, 1x fixing kit, 1x hose and 1x instructions manualFittings & fixings includedIt is recommended not to use abrasive sponges or scouring agents for cleaning. Do not use cleaning agents containing solvent or acid, limescale removers and household vinegar. Lightly soak the cloth with warm, soapy water and clean product surfaces regularlyManufacturer guarantee: 5 yearsFeatures and benefitsMake your bathroom the ultimate space to relax with this Cavally thermostatic shower mixer set. The curved design of the overhead and handset shower is a great choice for a contemporary style bathroom. Easily switch between the two shower heads with the integrated diverter for the perfect shower.Easily remove any limescale build up from the rubber nozzle and PVC shower hose, simply wipe cleanBlocks temperatures above 38°C and automatically stops the water if there is a fault with the cold-water supplyThe water saving regulator limits the water flow, without impacting on your shower’s performancePair with matching products from the Cavally range, to make your bathroom a perfect, modern suite to relax and unwind in",BQ,showering
